date,Open,High,Low,Close,Volume
26/06/2022 12:00,21699.4,21888,21180,21314.2,139640.053
26/06/2022 16:00,21314.2,21431.2,21116.5,21273.6,62348.234
26/06/2022 20:00,21273.6,21420.1,20952,21029.1,79748.637
27/06/2022 0:00,21029.1,21180,20908.8,21160.9,59311.202
27/06/2022 4:00,21160.9,21387,21127.2,21354.9,58748.254
27/06/2022 8:00,21354.9,21560,21277,21298.2,75321.574
27/06/2022 12:00,21298.1,21338,20575,20744,188997.844
27/06/2022 16:00,20744,20950,20500,20845.8,96729.392
27/06/2022 20:00,20845.8,20966,20666,20730,60226.743
28/06/2022 0:00,20730,20868.2,20510,20722.6,74327.842
28/06/2022 4:00,20722.6,20920,20691.9,20868.2,60006.808
28/06/2022 8:00,20868.3,21198,20855.8,20987.9,112085.876
28/06/2022 12:00,20987.8,21138.7,20575.2,20595.4,134940.377
28/06/2022 16:00,20595.7,20757.9,20209.1,20246.6,129503.779
28/06/2022 20:00,20246.7,20450,20188,20268.6,72051.426
29/06/2022 0:00,20268.7,20385.1,20140.5,20275.9,62400.474
29/06/2022 4:00,20275.9,20366,19887.1,20080.6,128029.977
29/06/2022 8:00,20080.5,20235.6,19817.2,20096.9,116544.781
29/06/2022 12:00,20096.9,20180,19882.6,20076.3,141521.865
29/06/2022 16:00,20076.3,20270.1,19920,20214.1,74336.735
29/06/2022 20:00,20212.8,20430,20037.7,20109.9,86072.158
30/06/2022 0:00,20109.9,20165,19932.4,20062.6,58234.411
30/06/2022 4:00,20062.5,20077,19300,19423.5,135409.211
30/06/2022 8:00,19423.1,19429.9,18902,19088.7,180156.683
30/06/2022 12:00,19088.7,19338,18702,19133.5,193562.819
30/06/2022 16:00,19133.4,19300,18843,18921.3,102335.838
30/06/2022 20:00,18921.3,19965.6,18563,19923.5,190282.453
01/07/2022 0:00,19923.3,20926.4,19649.5,19720.1,256703.703
01/07/2022 4:00,19720.6,19748.5,19303,19566.1,165563.996
01/07/2022 8:00,19566.1,19794.8,18948.8,19180,157457.563
01/07/2022 12:00,19179.9,19666,19115.1,19279.5,169455.629
01/07/2022 16:00,19279.4,19535,19237.6,19380.1,86300.974
01/07/2022 20:00,19379.3,19686.8,19207.6,19272,79917.498
02/07/2022 0:00,19272,19383.2,19043.6,19121.7,71071.844
02/07/2022 4:00,19121.8,19296.2,19096.7,19119.9,51960.677
02/07/2022 8:00,19120,19280.3,18959,19188.6,75303.773
02/07/2022 12:00,19188.7,19456,19136.2,19219.9,88740.018
02/07/2022 16:00,19219.9,19400,19181.6,19263.6,55461.923
02/07/2022 20:00,19263.6,19375.3,19183.4,19240.9,40313.29
03/07/2022 0:00,19241,19300,19150.1,19254.6,36842.209
03/07/2022 4:00,19254.6,19392.6,18780.1,19127.8,129678.976
03/07/2022 8:00,19127.7,19147,18921.9,19080,64058.229
03/07/2022 12:00,19080.1,19114,18955,19035.3,57015.023
03/07/2022 16:00,19035.3,19562.2,19008.7,19483.3,76212.84
03/07/2022 20:00,19483.5,19645.4,19200,19305.9,85701.054
04/07/2022 0:00,19306,19333.1,19046.3,19094,59479.086
04/07/2022 4:00,19094,19179.4,19071.6,19115.2,38446.371
04/07/2022 8:00,19115.1,19838,19102.3,19794.2,149700.773
04/07/2022 12:00,19794.2,20123,19494.4,19792.4,181557.409
04/07/2022 16:00,19792.4,20061.9,19666.3,19823.9,101114.027
04/07/2022 20:00,19824,20350,19719.5,20226.6,103012.521
05/07/2022 0:00,20226.3,20474,20150,20302.8,86131.787
05/07/2022 4:00,20302.8,20448.6,20159,20207.7,77724.731
05/07/2022 8:00,20207.8,20209.2,19461.9,19514.3,166940.042
05/07/2022 12:00,19514.3,19585.7,19291.6,19507,173192.649
05/07/2022 16:00,19507,20525.4,19478,20392.8,192925.414
05/07/2022 20:00,20392.9,20749.2,20102,20170,157324.244
06/07/2022 0:00,20170.1,20396.7,19753,19940.4,115695.634
06/07/2022 4:00,19940.4,20316.3,19850,20150.9,132223.451
06/07/2022 8:00,20151,20295,20033.8,20098.7,92750.207
06/07/2022 12:00,20098.7,20372.1,19950,20140.1,135567.596
06/07/2022 16:00,20140.1,20477,20125.3,20319.8,125018.559
06/07/2022 20:00,20319.8,20667.6,20259.2,20554.1,80821.011
07/07/2022 0:00,20554.2,20588,20373.6,20474,52230.802
07/07/2022 4:00,20474,20487.5,20244.9,20432.8,59811.02
07/07/2022 8:00,20432.8,20619.1,20384.5,20504.3,74776.458
07/07/2022 12:00,20504.3,21050,20367.9,20881.9,171393.624
07/07/2022 16:00,20882,21830,20816.2,21797.8,230249.691
07/07/2022 20:00,21797.9,21821.1,21515,21613.4,111380.021
08/07/2022 0:00,21614.5,22579.9,21570.4,22119.7,148760.804
08/07/2022 4:00,22119.7,22243.7,21707,21791.3,95950.181
08/07/2022 8:00,21791.3,21814.1,21309,21577.7,152079.958
08/07/2022 12:00,21577.8,22127.7,21175.2,21947.3,254130.85
08/07/2022 16:00,21947.4,21961.6,21515,21805.6,122365.576
08/07/2022 20:00,21805.5,22048,21568,21587.9,74857.126
09/07/2022 0:00,21587.8,21687.3,21400,21605.9,73341.006
09/07/2022 4:00,21606,21740.4,21477.4,21644.7,54604.242
09/07/2022 8:00,21644.7,21785,21309.6,21437.4,66473.796
09/07/2022 12:00,21437.4,21721.7,21373.2,21538.7,71625.682
09/07/2022 16:00,21538.6,22000,21503.1,21613.3,86821.469
09/07/2022 20:00,21613.2,21746.4,21530,21580,40506.171
10/07/2022 0:00,21580,21594.2,21095.4,21288.6,82344.671
10/07/2022 4:00,21288.6,21365.6,21152.8,21329.9,51200.937
10/07/2022 8:00,21329.9,21433.3,21161.6,21296.1,52095.251
10/07/2022 12:00,21294.6,21339.8,20808.2,20892.5,113767.568
10/07/2022 16:00,20892.5,21046.6,20600,20913.1,90635.921
10/07/2022 20:00,20913,21170,20670.7,20853.8,78132.191
11/07/2022 0:00,20853.8,20853.9,20449.3,20540,93710.541
11/07/2022 4:00,20540,20597.9,20345.8,20429.3,70535.804
11/07/2022 8:00,20429.3,20625,20405.8,20465,69976.612
11/07/2022 12:00,20465.1,20778.1,20260,20430.1,132353.603
11/07/2022 16:00,20430.2,20733.8,20384,20499.8,81859.339
11/07/2022 20:00,20499.9,20550,19870,19954.3,112810.088
12/07/2022 0:00,19954.3,19994.8,19780,19934.3,75346.94
12/07/2022 4:00,19934.2,20048.9,19618.2,19722.9,105992.07
12/07/2022 8:00,19722.9,19843,19552.4,19765.1,106267.951
12/07/2022 12:00,19765,19999.5,19680.8,19876.9,132675.241
12/07/2022 16:00,19876.9,19993,19252.5,19383.6,132420.341
12/07/2022 20:00,19383.7,19544.3,19228.3,19322.9,87858.18
13/07/2022 0:00,19322.9,19578.1,19260,19462.7,61122.08
13/07/2022 4:00,19462.7,19890,19410.3,19699.5,77968.177
13/07/2022 8:00,19699.8,19928,19660,19833,98019.46
13/07/2022 12:00,19833,20150,18901,19445.1,425365.258
13/07/2022 16:00,19445.1,20106.6,19228.1,19644.7,190623.822
13/07/2022 20:00,19644.7,20401.6,19575.5,20220.1,122839.368
14/07/2022 0:00,20220.1,20436.6,20153.3,20215.3,94239.348
14/07/2022 4:00,20215.3,20270.4,19894,19981.3,88149.619
14/07/2022 8:00,19981.3,20047,19617.4,19728,109721.677
14/07/2022 12:00,19728.1,20463.3,19600,20379.3,212665.816
14/07/2022 16:00,20379.4,20900,20130,20602.9,195480.497
14/07/2022 20:00,20603,20713.2,20425.6,20578.6,65732.573
15/07/2022 0:00,20578.6,20825,20364.3,20601.4,99723.286
15/07/2022 4:00,20601.4,20940,20481.2,20823.4,95645.304
15/07/2022 8:00,20823.3,21054,20711.3,20764.2,113397.671
15/07/2022 12:00,20764.3,21090,20754.1,20785.1,131185.242
15/07/2022 16:00,20785.1,21197,20622,21156.7,116440.097
15/07/2022 20:00,21156.7,21200,20755,20823.1,70372.092
16/07/2022 0:00,20823.1,20854.2,20600,20727.3,52241.851
16/07/2022 4:00,20727.4,20750.8,20471,20541,62235.67
16/07/2022 8:00,20541,20680,20534.3,20604.6,40441.41
16/07/2022 12:00,20604.7,20950,20583.6,20935,90829.26
16/07/2022 16:00,20934.9,21580,20919.1,21184.3,207108.221
16/07/2022 20:00,21184.3,21343.4,20900,21183.5,86350.458
17/07/2022 0:00,21183.6,21449.1,21071.7,21314.1,64744.701
17/07/2022 4:00,21314.1,21674.1,21222,21460,82656.016
17/07/2022 8:00,21460,21545.7,21210.1,21450.7,92398.545
17/07/2022 12:00,21450.7,21495,21070,21158,95511.282
17/07/2022 16:00,21158,21349.2,20810.4,21020.9,98795.304
17/07/2022 20:00,21020.9,21070,20742,20794.4,51431.88
18/07/2022 0:00,20794.4,21371.9,20764.4,21274,87705.945
18/07/2022 4:00,21274.1,22401.4,21158.7,22243.4,212697.006
18/07/2022 8:00,22243.3,22524.3,21972,22130,157527.528
18/07/2022 12:00,22129.9,22800,21900.7,22674.2,187389.4
18/07/2022 16:00,22673.6,22706.7,21385.7,21614.8,197850.704
18/07/2022 20:00,21614.9,22650,21420,22423.9,139697.151
19/07/2022 0:00,22423.5,22950,21800,21897.9,192530.541
19/07/2022 4:00,21898,22124.6,21575,21761,120021.377
19/07/2022 8:00,21760.9,22237.6,21686.3,21967.6,106687.834
19/07/2022 12:00,21967.6,23200,21967.5,23116.2,320286.054
19/07/2022 16:00,23117.1,23739,22942.4,23391.5,252335.512
19/07/2022 20:00,23390.6,23817.9,23146.5,23385.9,132167.764
20/07/2022 0:00,23385.9,23517,22922,23433.8,115584.304
20/07/2022 4:00,23433.9,23861,23300,23376.7,111668.484
20/07/2022 8:00,23377,23888,23298.5,23720,143898.221
20/07/2022 12:00,23720.1,24277,23556.9,24153.4,216817.447
20/07/2022 16:00,24153.5,24182.9,23420,23650.6,169500.029
20/07/2022 20:00,23650.6,23799,22912.4,23221.5,189179.33
21/07/2022 0:00,23221.5,23441.1,22662.8,22774.4,117420.42
21/07/2022 4:00,22774.4,23088,22636,22926.7,99143.866
21/07/2022 8:00,22926.6,23069,22444,22605.4,115941.577
21/07/2022 12:00,22605.5,22842.7,22340.2,22633.7,157575.77
21/07/2022 16:00,22633.7,23196,22625.3,23193,154628.552
21/07/2022 20:00,23193,23295.5,22930.3,23144.5,78833.281
22/07/2022 0:00,23144.5,23342.2,22850,22903.5,61593.966
22/07/2022 4:00,22903.5,23318.4,22803,23109.2,79589.288
22/07/2022 8:00,23109.3,23623.6,23060,23600.8,112893.693
22/07/2022 12:00,23600.7,23750,23217,23286.7,169406.621
22/07/2022 16:00,23286.7,23335,22531.9,22578.9,147305.314
22/07/2022 20:00,22579,22775,22500,22675.1,63119.052
23/07/2022 0:00,22675,22890,22540.1,22796.4,47116.6
23/07/2022 4:00,22796.4,22990,22654.7,22764.2,69690.11
23/07/2022 8:00,22764.2,22871,22204.2,22226.3,131399.986
23/07/2022 12:00,22226.8,22381,22032,22209.9,96487.398
23/07/2022 16:00,22209.9,22325,21933.5,22268.8,101377.464
23/07/2022 20:00,22266.5,22548,22210,22440.2,59816.115
24/07/2022 0:00,22440.1,22663.1,22286,22326.5,60618.983
24/07/2022 4:00,22326.4,22828.8,22256.4,22692.4,88436.062
24/07/2022 8:00,22692.4,22812,22470,22648.2,79453.307
24/07/2022 12:00,22648.1,22935,22428.1,22837,96659.445
24/07/2022 16:00,22837,22868.9,22626,22695.1,59302.403
24/07/2022 20:00,22695.1,22999,22503,22570.6,78488.753
25/07/2022 0:00,22570.6,22656.8,21763.3,21858,132346.3
25/07/2022 4:00,21858.1,21988.4,21734.1,21951.3,75898.142
25/07/2022 8:00,21951.2,22095,21860.2,21931.5,69946.378
25/07/2022 12:00,21931.6,21996.1,21650,21884.3,140631.397
25/07/2022 16:00,21884.4,22000,21544.5,21879.5,105432.332
25/07/2022 20:00,21879.6,22252.6,21232,21300,171516.106
26/07/2022 0:00,21300,21334.4,20820.8,21130.2,130755.612
26/07/2022 4:00,21130.2,21250,21000,21053.7,52267.748
26/07/2022 8:00,21053.7,21147.7,20922.5,21078.9,51550.794
26/07/2022 12:00,21078.9,21181.6,20689.6,20737.6,135871.682
26/07/2022 16:00,20737.6,21073,20730.3,20907.9,87956.232
26/07/2022 20:00,20907.8,21294,20803.6,21241,94096.835
27/07/2022 0:00,21241,21268.1,21031,21065.1,55115.866
27/07/2022 4:00,21065.2,21442,21054.4,21335,73775.917
27/07/2022 8:00,21335,21431.6,21102.5,21193.2,64188.633
27/07/2022 12:00,21193.2,21531.8,21151.9,21516.4,86649.905
27/07/2022 16:00,21516.5,23100,21431,22763.8,371373.751
27/07/2022 20:00,22763.8,22996.2,22570.7,22941.1,102266.231
28/07/2022 0:00,22941.1,23480,22691,23126.7,101139.632
28/07/2022 4:00,23126.8,23260,22880,22916.9,70065.109
28/07/2022 8:00,22916.4,23150.9,22809.8,23106,69181.001
28/07/2022 12:00,23106,23999.6,22583.1,23739.4,285080.094
28/07/2022 16:00,23739.4,24094.5,23661.7,23790.4,132080.804
28/07/2022 20:00,23790.4,24194.6,23720,23836.2,99195.196
29/07/2022 0:00,23836.2,23947.8,23700,23905.8,58752.193
29/07/2022 4:00,23905.6,24500,23818.2,23938,105626.491
29/07/2022 8:00,23938,24135,23548,23717.2,101928.68
29/07/2022 12:00,23717.2,24220,23426.3,24003,184078.363
29/07/2022 16:00,24003,24038,23600,23889.9,114250.442
29/07/2022 20:00,23891.2,24129.9,23691.1,23771.1,77700.882
30/07/2022 0:00,23771,23965,23667.8,23800.7,59039.607
30/07/2022 4:00,23800.7,23900,23621.8,23869.8,39139.129
30/07/2022 8:00,23869.8,24073,23726,23956.3,58671.975
30/07/2022 12:00,23956.4,24700,23911,24522.8,156601.767
30/07/2022 16:00,24522.8,24585,23841.6,23915,79980.578
30/07/2022 20:00,23914.9,24065.9,23505,23629.9,100391.76
31/07/2022 0:00,23630,23890,23511.3,23732.5,48508.909
31/07/2022 4:00,23732.5,23838.4,23656.2,23704.9,30995.465
31/07/2022 8:00,23704.9,23850,23555,23788.4,49464.809
31/07/2022 12:00,23788.4,23856.4,23598.4,23764.2,48333.793
31/07/2022 16:00,23764.2,24187.3,23340,23832.8,126974.999
31/07/2022 20:00,23832.8,23887,23222,23290.1,81691.875
01/08/2022 0:00,23290.1,23458.3,23251,23366.3,39170.981
01/08/2022 4:00,23366.2,23408.7,23100,23313.4,57129.944
01/08/2022 8:00,23313.3,23376,22933.5,23216.2,92024.39
01/08/2022 12:00,23216.2,23497,22955,23315.1,137584.923
01/08/2022 16:00,23315.1,23339,22836.2,22944.9,102738.543
01/08/2022 20:00,22945,23407,22900,23257.6,69729.511
02/08/2022 0:00,23257.6,23436.3,22777,22845.3,90849.368
02/08/2022 4:00,22845.3,22923,22700,22875.5,60603.986
02/08/2022 8:00,22875.5,22965.6,22603,22872,79906.674
02/08/2022 12:00,22872,23140,22657,22962.9,174906.063
02/08/2022 16:00,22962.8,23448.7,22846.3,22935.6,161782.725
02/08/2022 20:00,22935.7,23141.1,22897.3,22975.1,57179.096
03/08/2022 0:00,22975.1,23057,22665.3,22852.9,73558.518
03/08/2022 4:00,22852.9,23065.3,22793,22979.5,51680.698
03/08/2022 8:00,22979.6,23471.8,22979.2,23390.9,120689.258
03/08/2022 12:00,23391,23650,23200,23346,139399.872
03/08/2022 16:00,23345.9,23566.7,23246,23449.1,81547.67
03/08/2022 20:00,23450.2,23475.9,22707,22801.5,102385.752
04/08/2022 0:00,22801.5,23211.3,22780.8,23083.7,82489.427
04/08/2022 4:00,23083.7,23175.6,22810,22935,74751.639
04/08/2022 8:00,22934.9,22946.7,22750,22872.3,72066.733
04/08/2022 12:00,22872.3,23133,22728.5,22914.3,140599.183
04/08/2022 16:00,22914.2,22966,22370,22439.1,133919.196
04/08/2022 20:00,22439.1,22658,22435,22608.9,44442.638
05/08/2022 0:00,22608.9,23188.6,22580.6,23158.5,86942.109
05/08/2022 4:00,23158.5,23430.3,23055,23176.9,88102.335
05/08/2022 8:00,23176.9,23436.5,23087,23393,75731.757
05/08/2022 12:00,23393.1,23450,22867.8,22979.1,191943.613
05/08/2022 16:00,22979.1,23098.6,22746.9,22922.7,83267.463
05/08/2022 20:00,22922.6,23318.8,22831.6,23298.1,68004.853
06/08/2022 0:00,23298,23341.8,23140.8,23161.8,46526.815
06/08/2022 4:00,23161.8,23230,23130.8,23196.5,27369.113
06/08/2022 8:00,23196.4,23249.6,23083.2,23148.1,33006.319
06/08/2022 12:00,23148.2,23227.4,23146.1,23191.2,25400.597
06/08/2022 16:00,23191.2,23250,22975,23175.1,54899.805
06/08/2022 20:00,23175.1,23215.8,22883.6,22943.3,40456.745
07/08/2022 0:00,22943.2,23034.6,22830.9,22979.7,48262.022
07/08/2022 4:00,22979.8,23015.7,22930,23000,22310.995
07/08/2022 8:00,23000,23043.8,22878.1,23026.1,33873.876
07/08/2022 12:00,23026.2,23180,23000,23012.1,55373.037
07/08/2022 16:00,23012.2,23328,22984,23154.9,57978.263
07/08/2022 20:00,23155,23400,23042.2,23167.8,53713.869
08/08/2022 0:00,23167.9,23341,23153.1,23294.5,43076.056
08/08/2022 4:00,23294.5,23848,23267.7,23796.8,112409.014
08/08/2022 8:00,23796.8,24180,23757.4,24160,131696.12
08/08/2022 12:00,24159.9,24243,23880,23986.9,131317.203
08/08/2022 16:00,23986.8,24003.5,23775.2,23918.7,72218.514
08/08/2022 20:00,23918.9,24097.5,23666,23804.4,74367.312
09/08/2022 0:00,23804.3,23859.9,23617.6,23819,45588.24
09/08/2022 4:00,23819,23913.4,23744.5,23866.2,45536.396
09/08/2022 8:00,23866.2,23878.1,23165,23257.8,158171.309
09/08/2022 12:00,23257.7,23323.1,22850,23061.7,145926.846
09/08/2022 16:00,23061.6,23121.1,22963,23048.3,57483.095
09/08/2022 20:00,23048.3,23248,23042.1,23140.2,45581.057
10/08/2022 0:00,23140.1,23140.2,22608,22850.2,102497.551
10/08/2022 4:00,22850.2,22997,22819.9,22951.2,48937.392
10/08/2022 8:00,22951.2,23190,22951.2,23108.3,69457.088
10/08/2022 12:00,23108.3,24179,22993.7,23983.6,319236.099
10/08/2022 16:00,23983.6,24079,23454,23626.3,116105.454
10/08/2022 20:00,23626.3,24235.2,23612,23940.9,104504.62
11/08/2022 0:00,23941,24480.7,23907.6,24313.7,135180.805
11/08/2022 4:00,24313.6,24760,24277.1,24429.5,131739.622
11/08/2022 8:00,24429.4,24668,24344.6,24547.3,75880.827
11/08/2022 12:00,24547.2,24972,24261.8,24336.6,228432.712
11/08/2022 16:00,24336.4,24413.7,24069.7,24213.7,103530.295
11/08/2022 20:00,24214.2,24325,23840.6,23917.2,85690.984
12/08/2022 0:00,23917.3,24088,23750,23997.7,77511.681
12/08/2022 4:00,23997.7,24053,23864.8,23949.2,40532.479
12/08/2022 8:00,23949.2,24149.5,23560,23663.2,103313.015
12/08/2022 12:00,23663.2,23995,23642.4,23966.7,104057.733
12/08/2022 16:00,23966.7,24260,23938.5,24162,77550.579
12/08/2022 20:00,24162,24438.8,24031,24387.5,74768.558
13/08/2022 0:00,24387.5,24800,24319.3,24786.4,97910.91
13/08/2022 4:00,24786.5,24879,24540.8,24566.1,85905.954
13/08/2022 8:00,24566.1,24647.7,24267.5,24426,105318.07
13/08/2022 12:00,24425.9,24592.8,24282,24501.8,61755.172
13/08/2022 16:00,24501.8,24584.5,24321.6,24389.2,46937.126
13/08/2022 20:00,24389.2,24536.4,24309.7,24429,33266.427
14/08/2022 0:00,24429,24632.6,24332.1,24554.3,51331.577
14/08/2022 4:00,24554.3,25065,24484.4,24867.1,94220.309
14/08/2022 8:00,24867.2,24872.6,24511,24554.2,94591.205
14/08/2022 12:00,24554.3,24579.5,24379.3,24512.1,61061.029
14/08/2022 16:00,24512,24548.8,24138,24273.8,87399.41
14/08/2022 20:00,24273.9,24420,24162,24294.1,48710.79
15/08/2022 0:00,24294.1,25200,24150,24856.1,176947.9
15/08/2022 4:00,24856.2,24975.7,23916.7,24010.8,197596.855
15/08/2022 8:00,24010.7,24296.8,23860.2,24037.1,114243.758
15/08/2022 12:00,24037.2,24246.3,23890.1,24211.8,102011.544
15/08/2022 16:00,24211.8,24272.2,23951,23972.2,69416.497
15/08/2022 20:00,23972.2,24178.7,23762,24085.2,79174.167
16/08/2022 0:00,24085.2,24234,23843.8,24072.7,81978.074
16/08/2022 4:00,24072.6,24134,23788,24054.1,66146.749
16/08/2022 8:00,24054.4,24138,23954.6,24027.1,50490.746
16/08/2022 12:00,24026.4,24079,23650,23886.3,127827.332
16/08/2022 16:00,23886.2,24050,23676.5,23919.6,98598.382
16/08/2022 20:00,23919.7,23978,23795.5,23843,35878.711
17/08/2022 0:00,23843,24071.4,23815.8,23996.9,65927.449
17/08/2022 4:00,23997,24437,23754,23774.2,153483.068
17/08/2022 8:00,23774.2,23908.2,23672,23737.2,90827.839
17/08/2022 12:00,23737.1,23748.7,23312.9,23385.7,161103.31
17/08/2022 16:00,23385.7,23619.7,23231.9,23268.5,112692.329
17/08/2022 20:00,23268.5,23399,23170,23333.1,56566.908
18/08/2022 0:00,23333.1,23505.2,23280,23423.8,45094.727
18/08/2022 4:00,23423.8,23458.6,23318.9,23402.5,39849.461
18/08/2022 8:00,23402.5,23567.8,23336.1,23521.3,53349.177
18/08/2022 12:00,23521.2,23595,23340.9,23439.4,82442.819
18/08/2022 16:00,23439.5,23458.6,23220.7,23340,74187.967
18/08/2022 20:00,23339.9,23441.4,23101,23185.1,52774.855
19/08/2022 0:00,23185,23200,22702,22759,123098.889
19/08/2022 4:00,22759,22826.8,21220,21892.8,186167.069
19/08/2022 8:00,21892.9,21906,21235.8,21453.7,182850.917
19/08/2022 12:00,21453.7,21581.2,21250,21431.1,141320.365
19/08/2022 16:00,21431,21646.1,21133,21319.4,117009.421
19/08/2022 20:00,21319.4,21370.9,20760,20824.9,156163.164
20/08/2022 0:00,20825,21180,20783.8,21128.5,86261.961
20/08/2022 4:00,21128.6,21368.9,21069.5,21295.1,77169.341
20/08/2022 8:00,21295.2,21301.1,21107.2,21220.1,56741.418
20/08/2022 12:00,21220.1,21328.8,21191.5,21291.7,57119.721
20/08/2022 16:00,21291.8,21350,20933.2,20981.7,98537.711
20/08/2022 20:00,20981.7,21249,20742.9,21127.8,114676.89
21/08/2022 0:00,21127.7,21320.4,21111.1,21198.3,47577.88
21/08/2022 4:00,21198.2,21271.2,21055,21241.7,48520.543
21/08/2022 8:00,21241.7,21580.1,21217,21514.3,98932.948
21/08/2022 12:00,21514.4,21573,21300,21407.7,63268.934
21/08/2022 16:00,21407.7,21545.7,21318.5,21498.8,49791.753
21/08/2022 20:00,21498.9,21804.6,21259.7,21505.6,116190.366
22/08/2022 0:00,21505.6,21520.5,21355,21406.5,46954.726
22/08/2022 4:00,21406.5,21477.9,21038.6,21089.1,83216.917
22/08/2022 8:00,21089.2,21331.5,20858.6,21238.6,147398.793
22/08/2022 12:00,21238.6,21439.2,21071.5,21388,138339.68
22/08/2022 16:00,21388,21550,20950,21047.1,103772.069
22/08/2022 20:00,21047.1,21417,21030,21387,69082.412
23/08/2022 0:00,21387,21460,21213.1,21228.5,64213.857
23/08/2022 4:00,21228.5,21304.7,20874.8,21297.3,125701.499
23/08/2022 8:00,21297.2,21546.5,21279,21444.4,148075.53
23/08/2022 12:00,21444.4,21667.2,21319.6,21460.6,144902.651
23/08/2022 16:00,21460.7,21590.7,21350,21512.5,73618.116
23/08/2022 20:00,21512.6,21662,21418.9,21518.2,53233.617
24/08/2022 0:00,21518.2,21541.2,21132.3,21253.2,89527.788
24/08/2022 4:00,21253.1,21495.6,21224.1,21305.6,74717.861
24/08/2022 8:00,21305.6,21465.7,21254.2,21426.1,61558.392
24/08/2022 12:00,21426.1,21635,21364.6,21605.6,100064.737
24/08/2022 16:00,21605.6,21925.6,21596.1,21695.8,107029.148
24/08/2022 20:00,21695.9,21750,21350,21354.9,69830.272
25/08/2022 0:00,21355,21622.9,21295.3,21460.8,72236.763
25/08/2022 4:00,21460.8,21750,21455.4,21732.2,65842.252
25/08/2022 8:00,21732.2,21810.9,21601,21713.1,61377.23
25/08/2022 12:00,21713.2,21771.2,21475,21557,102528.866
25/08/2022 16:00,21557,21636.2,21385.5,21594.3,75917.003
25/08/2022 20:00,21594.4,21677,21504,21548.3,37855.878
26/08/2022 0:00,21548.3,21603.7,21421,21542,44411.779
26/08/2022 4:00,21541.9,21554.3,21311,21438.4,69239.787
26/08/2022 8:00,21438.3,21459.1,21000,21179.7,86131.281
26/08/2022 12:00,21179.6,21867.6,20560,20770.1,448846.774
26/08/2022 16:00,20769.6,20822,20518,20635.5,135342.449
26/08/2022 20:00,20635.5,20740.6,20100,20228.7,112502.286
27/08/2022 0:00,20228.7,20367.7,20125,20189.9,75409.491
27/08/2022 4:00,20189.9,20263,19901,20255,104997.504
27/08/2022 8:00,20255,20263.7,20126.2,20198.6,47373.908
27/08/2022 12:00,20198.5,20230,19744,19966.1,112671.73
27/08/2022 16:00,19966,20088.1,19825.7,20007.1,75584.485
27/08/2022 20:00,20007,20088.9,19845,20023.9,53560.906
28/08/2022 0:00,20024,20155,19918,19978.7,52157.138
28/08/2022 4:00,19978.8,20075.4,19923,20045,34450.319
28/08/2022 8:00,20045,20098,19926,20021.9,42814.641
28/08/2022 12:00,20021.9,20048.4,19793.8,20007.5,87656.315
28/08/2022 16:00,20007.6,20140,19942,19962.5,66919.213
28/08/2022 20:00,19962.6,20035,19508,19547.5,102407.569
29/08/2022 0:00,19547.5,19945,19539.4,19854.6,104276.439
29/08/2022 4:00,19854.1,19928,19732,19885.3,64282.31
29/08/2022 8:00,19885.3,19914.6,19754.1,19812,55771.54
29/08/2022 12:00,19812,20365.6,19795.1,20249.1,214173.514
29/08/2022 16:00,20249.1,20440,20070.4,20090.5,102318.652
29/08/2022 20:00,20090.5,20335,20069.3,20275.5,57254.214
30/08/2022 0:00,20275.5,20282.4,20100,20261.3,53863.635
30/08/2022 4:00,20261.4,20574,20246.2,20423.3,108222.156
30/08/2022 8:00,20423.3,20496.6,20321.2,20395.8,66014.745
30/08/2022 12:00,20395.9,20440,19634.4,19743.8,252515.418
30/08/2022 16:00,19743.7,20085,19524.4,19937.1,201304.4
30/08/2022 20:00,19937.2,20046.8,19739,19803.1,85794.639
31/08/2022 0:00,19803.2,20449,19787.9,20392.6,131758.873
31/08/2022 4:00,20392.7,20496,20178.9,20247.5,85524.668
31/08/2022 8:00,20247.5,20397.1,20121,20308,95848.894
31/08/2022 12:00,20307.9,20419,19850,20130.5,199733.768
31/08/2022 16:00,20130.6,20329,19870.2,20217.7,130762.014
31/08/2022 20:00,20217.7,20288.7,19959.8,20041.5,68011.122
01/09/2022 0:00,20041.4,20198.3,19910,20016.9,87773.133
01/09/2022 4:00,20017,20127.9,19790.4,19885.7,84579.416
01/09/2022 8:00,19885.6,20115.1,19810.1,20060.9,90974.072
01/09/2022 12:00,20061,20084.1,19644.7,19775.8,179308.754
01/09/2022 16:00,19775.7,19930,19555,19857.4,156176.105
01/09/2022 20:00,19857.5,20171,19830.4,20122.5,92783.241
02/09/2022 0:00,20122.6,20264.8,19947.9,20145.1,72954.77
02/09/2022 4:00,20145.1,20290,20023.2,20100.5,59237.022
02/09/2022 8:00,20100.4,20168.8,19978,20082.4,58803.402
02/09/2022 12:00,20082.4,20434.3,20013,20344.8,205092.145
02/09/2022 16:00,20344.8,20368,19736,19899.3,222614.135
02/09/2022 20:00,19899.3,20018.7,19850.9,19941,50346.342
03/09/2022 0:00,19941,20050,19854.3,19890.3,43419.74
03/09/2022 4:00,19890.3,19957.5,19740.1,19808.2,46872.789
03/09/2022 8:00,19808.1,19862.1,19700.6,19790,59778.967
03/09/2022 12:00,19789.9,19894,19740.1,19764.3,45476.908
